                      Word  Count
3265              codifies      1
3266           departments      1
3267             frontiers      1
3268               imagine      1
3269                 furor      1
3270               erupted      1
3271         unfortunately      1
3272            victimized      1
3273                unable      1
3274                 joins      1
3275               employs      1
3276            elaborates      1
3277             infringes      1
3278            underscore      1
3279                affect      1
3280                 known      1
3281           problematic      1
3282            authorizes      1
3283           unchanneled      1
3284        fingerprinting      1
3285              training      1
3286              possible      1
3287             challenge      1
3288               forward      1
3289            shallissue      1
3290             unlimited      1
3291                othing      1
3292              measures      1
3293               purport      1
3294                 sorts      1
3295          conclusively      1
3296             mcconnell      1
3297                  vary      1
3298         articulations      1
3299             unsettled      1
3300            exposition      1
3301            acquiesced      1
3302            structural      1
3303            canvassing      1
3304             relatedly      1
3305                avoids      1
3306             benchmark      1
3307             informing      1
3308               endorse      1
3309          freewheeling      1
3310               caution      1
3311             surpassed      1
3312            cunningham      1
3313                carter      1
3314               current      1
3315              purchase      1
3316              severely      1
3317                cealed      1
3318              mistakes      1
3319                  rest      1
3320              mistaken      1
3321               wrongly      1
3322              contains      1
3323              ignoring      1
3324             abundance      1
3325                  lead      1
3326        democratically      1
3327             estimated      1
3328                  karp      1
3329            estimating      1
3330                 yemen      1
3331             countries      1
3332             indonesia      1
3333                 japan      1
3334               suffers      1
3335            nationwide      1
3336              easiness      1
3337         unintentional      1
3338             emergency      1
3339                visits      1
3340       epidemiological      1
3341                  jama      1
3342                 risen      1
3343                  died      1
3344            surpassing      1
3345                 bates      1
3346                became      1
3347                 teens      1
3348              hispanic      1
3349                origin      1
3350           documenting      1
3351                 races      1
3352                kegler      1
3353                 signs      1
3354             occurring      1
3355          pennsylvania      1
3356                uvalde      1
3357           supermarket      1
3358               atlanta      1
3359               theater      1
3360                aurora      1
3361               newtown      1
3362                  todt      1
3363             hernández      1
3364              teachers      1
3365                  joly      1
3366             hernandez      1
3367              racially      1
3368             motivated      1
3369               grocery      1
3370                 store      1
3371             mcwhirter      1
3372             bauerlein      1
3373                  wall      1
3374               journal      1
3375                   mar      1
3376                hassan      1
3377               seconds      1
3378              timeline      1
3379               alvarez      1
3380             pérezpeña      1
3381               leaving      1
3382              horowitz      1
3383            corasaniti      1
3384                   lin      1
3385                 kills      1
3386                 rises      1
3387             screening      1
3388                 reels      1
3389             massacres      1
3390               shooter      1
3391                 month      1
3392                double      1
3393              bistline      1
3394                 aneja      1
3395                 weber      1
3396         comprehensive      1
3397            assessment      1
3398                 panel      1
3399             synthetic      1
3400            aggression      1
3401               january      1
3402           destructive      1
3403        demonstrations      1
3404                turned      1
3405                 zeoli      1
3406              malinski      1
3407               turchan      1
3408         interventions      1
3409              intimate      1
3410         epidemiologic      1
3411                  revs      1
3412              campbell      1
3413              femicide      1
3414         relationships      1
3415             multisite      1
3416              studdert      1
3417          interactions      1
3418              civilian      1
3419                 poses      1
3420               swedler      1
3421               simmons      1
3422              dominici      1
3423            prevalence      1
3424                lowest      1
3425                azrael      1
3426          availability      1
3427                saying      1
3428                 sport      1
3429        responsibility      1
3430            predictive      1
3431               modesty      1
3432              observed      1
3433          perpetrators      1
3434                  kena      1
3435                truman      1
3436              patterns      1
3437             resulting      1
3438               langton      1
3439             household      1
3440             detailing      1
3441                  ones      1
3442              suburban      1
3443           partnership      1
3444                branas      1
3445                 nance      1
3446               elliott      1
3447              richmond      1
3448                schwab      1
3449                shifts      1
3450           intentional      1
3451              presents      1
3452               complex      1
3453                solved      1
3454           demographic      1
3455          compositions      1
3456               willing      1
3457              tolerate      1
3458             solutions      1
3459            democratic      1
3460             processes      1
3461             specifics      1
3462       representations      1
3463               located      1
3464       troycitynewyork      1
3465            technology      1
3466               alleges      1
3467              appealed      1
3468               lawsuit      1
3469             enforcing      1
3470                modify      1
3471                traces      1
3472           substantive      1
3473             continues      1
3474               shotgun      1
3475                length      1
3476          dishonorably      1
3477            discharged      1
3478         involuntarily      1
3479               hygiene      1
3480              facility      1
3481             satisfied      1
3482            messengers      1
3483               banking      1
3484           institution      1
3485           instructing      1
3486               sincere      1
3487           participate      1
3488                 meets      1
3489               article      1
3490               recites      1
3491                  adds      1
3492                 gloss      1
3493                  base      1
3494                recall      1
3495              negative      1
3496            criticisms      1
3497               content      1
3498            inadequate      1
3499            subjecting      1
3500                agency      1
3501        administrative      1
3502             procedure      1
3503                   civ      1
3504                  prac      1
3505              policies      1
3506           immigration      1
3507              homeland      1
3508               regents      1
3509                  univ      1
3510              commerce      1
3511                  farm      1
3512                   mut      1
3513            automobile      1
3514                   ins      1
3515            assumption      1
3516      characterization      1
3517           originating      1
3518                 bronx      1
3519                reside      1
3520          purposefully      1
3521              flexible      1
3522               respond      1
3523             depending      1
3524            rigorously      1
3525               issuing      1
3526                freely      1
3527                oswego      1
3528                putnam      1
3529             furthered      1
3530              compares      1
3531             describes      1
3532            implicitly      1
3533              generous      1
3534            tabulation      1
3535              overlook      1
3536                 alike      1
3537                 gimes      1
3538               assumes      1
3539                oregon      1
3540                   cut      1
3541             affording      1
3542               somehow      1
3543             anomalies      1
3544              captures      1
3545              snapshot      1
3546               forgets      1
3547          predominated      1
3548                   lee      1
3549               pattern      1
3550               contemp      1
3551                  econ      1
3552                   pol      1
3553              outright      1
3554         congressional      1
3555               shifted      1
3556                  play      1
3557               picture      1
3558              accounts      1
3559              comprise      1
3560               quarter      1
3561               housing      1
3562              marginal      1
3563              outdated      1
3564              shifting      1
3565             remaining      1
3566                 whole      1
3567             densities      1
3568               densest      1
3569                   los      1
3570               angeles      1
3571             francisco      1
3572              honolulu      1
3573                boston      1
3574              squeezes      1
3575                strong      1
3576                 shift      1
3577        longitudinally      1
3578              doucette      1
3579            frattaroli      1
3580          longitudinal      1
3581           experienced      1
3582              thirteen      1
3583               linking      1
3584               arrives      1
3585         disagreements      1
3586               exactly      1
3587               fulfill      1
3588               knowing      1
3589              striking      1
3590                serves      1
3591            purporting      1
3592                 fifth      1
3593               seventh      1
3594                 ninth      1
3595                 tenth      1
3596              circuits      1
3597                 ezell      1
3598              replaces      1
3599               disrupt      1
3600             deviation      1
3601              claiming      1
3602               implies      1
3603                 rejec      1
3604                 spent      1
3605            surprising      1
3606             preferred      1
3607               specify      1
3608            clarifying      1
3609            invocation      1
3610              weighing      1
3611               faulted      1
3612             proposing      1
3613              accorded      1
3614                levels      1
3615             subjected      1
3616         jurisprudence      1
3617            enterprise      1
3618                   pac      1
3619               bennett      1
3620                  ward      1
3621                  rock      1
3622                racism      1
3623                hudson      1
3624                   gas      1
3625                  elec      1
3626                  serv      1
3627                lukumi      1
3628                babalu      1
3629                   aye      1
3630               hialeah      1
3631               neutral      1
3632               adarand      1
3633          constructors      1
3634                  peña      1
3635            conclusive      1
3636              analyzed      1
3637               seizure      1
3638        reasonableness      1
3639                upshot      1
3640               anomaly      1
3641             anomalous      1
3642                deeply      1
3643           impractical      1
3644            accomplish      1
3645                 weigh      1
3646            accustomed      1
3647               staffed      1
3648          contemporary      1
3649            insistence      1
3650             troubling      1
3651              analyses      1
3652               becomes      1
3653           importantly      1
3654                prefer      1
3655                 cloak      1
3656                  ucla      1
3657              oriented      1
3658           selectively      1
3659              gathered      1
3660               produce      1
3661           preordained      1
3662               fraught      1
3663             expecting      1
3664             undertook      1
3665           encompassed      1
3666             conducted      1
3667                 idiom      1
3668           conjunction      1
3669                intend      1
3670          universities      1
3671                gotten      1
3672               ensured      1
3673                landed      1
3674                gentry      1
3675                 raise      1
3676             sovereign      1
3677                 usurp      1
3678               estates      1
3679            protestant      1
3680                acting      1
3681         independently      1
3682          questionable      1
3683             idiomatic      1
3684                  neal      1
3685              goldfarb      1
3686              searched      1
3687        overwhelmingly      1
3688            soldiering      1
3689                 baron      1
3690           illuminates      1
3691                 const      1
3692                  rare      1
3693           nonexistent      1
3694             reporting      1
3695            collective      1
3696           connotation      1
3697              articles      1
3698               waldman      1
3699              changing      1
3700                 sarat      1
3701               douglas      1
3702               umphrey      1
3703             finkelman      1
3704              confused      1
3705               cardozo      1
3706                walker      1
3707             auxiliary      1
3708            federalism      1
3709                merkel      1
3710                hubris      1
3711                repeat      1
3712                befall      1
3713            conducting      1
3714        understandable      1
3715               failing      1
3716                  heed      1
3717               reviews      1
3718            assistance      1
3719             caseloads      1
3720               surveys      1
3721             tellingly      1
3722                namely      1
3723            administer      1
3724             compounds      1
3725              precious      1
3726              declines      1
3727           explanation      1
3728           stringently      1
3729            ironically      1
3730               relevan      1
3731               utility      1
3732               laundry      1
3733            dissimilar      1
3734                varied      1
3735                reject      1
3736        justifications      1
3737                 tools      1
3738                  pick      1
3739               friends      1
3740                 worst      1
3741               ratchet      1
3742            disqualify      1
3743                 ideal      1
3744         contradictory      1
3745           ahistorical      1
3746               malcolm      1
3747                garner      1
3748                 quate      1
3749            presenting      1
3750            preference      1
3751            profoundly      1
3752         predominantly      1
3753               mckirdy      1
3754            misreading      1
3755                faulty      1
3756               largest      1
3757               welfare      1
3758                expect      1
3759               dictate      1
3760             targeting      1
3761           constructed      1
3762              briefing      1
3763                 sheet      1
3764        administration      1
3765                cracks      1
3766               ensures      1
3767                   atf      1
3768            leadership      1
3769                 shops      1
3770                 smart      1
3771                 users      1
3772               bullets      1
3773               capable      1
3774              piercing      1
3775          surprisingly      1
3776               affirms      1
3777           recognition      1
3778                forbid      1
3779           courthouses      1
3780               obvious      1
3781               subways      1
3782            nightclubs      1
3783              theaters      1
3784                sports      1
3785              stadiums      1
3786          technologies      1
3787             repeating      1
3788                  help      1
3789              progress      1
3790                pushes      1
3791          imaginations      1
3792          increasingly      1
3793              tortured      1
3794         unjustifiable      1
3795              pitfalls      1
3796                spends      1
3797                trying      1
3798             discredit      1
3799             continent      1
3800         ratifications      1
3801              earliest      1
3802     contemporaneously      1
3803                begins      1
3804                  plea      1
3805             memoranda      1
3806                london      1
3807             violators      1
3808            exemptions      1
3809                  seem      1
3810                pregun      1
3811            entrenched      1
3812           instruction      1
3813            prefirearm      1
3814                soever      1
3815              reminded      1
3816                tudors      1
3817             elizabeth      1
3818              hundreds      1
3819            institutes      1
3820         angloamerican      1
3821          extratextual      1
3822                tended      1
3823                dalton      1
3824               walking      1
3825               patrick      1
3826                source      1
3827           notoriously      1
3828             uniformly      1
3829                 bench      1
3830              behavior      1
3831              accurate      1
3832           conditional      1
3833                pardon      1
3834               loyalty      1
3835               entring      1
3836                 roger      1
3837               morrice      1
3838                 reign      1
3839                harris      1
3840             enumerate      1
3841                   wea      1
3842                   hav      1
3843            attendants      1
3844              ornament      1
3845             occasions      1
3846               fashion      1
3847              nobility      1
3848                oxford      1
3849            dictionary      1
3850                  mail      1
3851               swallow      1
3852                excuse      1
3853               publick      1
3854                 wears      1
3855             announces      1
3856               breadth      1
3857             longevity      1
3858              trespass      1
3859              covertly      1
3860                  slay      1
3861                   rob      1
3862                  till      1
3863                  hath      1
3864                ransom      1
3865           deliverance      1
3866              brackets      1
3867             forebears      1
3868             qualified      1
3869              atlantic      1
3870               presume      1
3871                   bay      1
3872                  suit      1
3873          respectively      1
3874             certainly      1
3875             wherewith      1
3876                  clad      1
3877                credit      1
3878             qualifies      1
3879                lifted      1
3880              verbatim      1
3881             vestigial      1
3882            references      1
3883                martin      1
3884                manual      1
3885                 ewing      1
3886               amongst      1
3887               carries      1
3888                 trust      1
3889               wielded      1
3890             appendage      1
3891          professional      1
3892              atextual      1
3893             advocates      1
3894                 neill      1
3895             reflected      1
3896              refusing      1
3897              innovate      1
3898               exposed      1
3899              horseman      1
3900                  cane      1
3901           description      1
3902                 bowie      1
3903                   kni      1
3904                   ves      1
3905             toothpick      1
3906               spanish      1
3907            overturned      1
3908               concede      1
3909                peruta      1
3910                 diego      1
3911               orderly      1
3912              disposed      1
3913           treacherous      1
3914               stating      1
3915             forbidden      1
3916                  heir      1
3917          subordinated      1
3918              subserve      1
3919              dictated      1
3920           advancement      1
3921                morals      1
3922                 model      1
3923                lacked      1
3924               assualt      1
3925                   sic      1
3926                   ore      1
3927              resemble      1
3928            admittedly      1
3929           conditioned      1
3930               indexed      1
3931             digitally      1
3932               manuals      1
3933             expensive      1
3934              produced      1
3935            searchable      1
3936           equivalents      1
3937        discriminatory      1
3938              ensuring      1
3939              previous      1
3940               slavery      1
3941       uncontroversial      1
3942     nondiscriminatory      1
3943              florence      1
3944              pressing      1
3945           settlements      1
3946               matters      1
3947            assemblage      1
3948                 deems      1
3949            absolutely      1
3950                 notes      1
3951               portion      1
3952         comparatively      1
3953           aberrations      1
3954            disregards      1
3955              pedigree      1
3956                larson      1
3957                theory      1
3958                  ipse      1
3959                 dixit      1
3960                 strip      1
3961                status      1
3962                aspect      1
3963            disconnect      1
3964         inconsistency      1
3965         unnecessarily      1
3966               cramped      1
3967            needlessly      1
3968               closely      1
3969            inevitable      1
3970             resembled      1
3971               serving      1
3972            encourages      1
3973           disclaiming      1
3974             necessity      1
3975                 sadly      1
3976               insofar      1
3977                 bases      1
3978               remains      1
3979         effectiveness      1
3980             achieving      1
3981          alternatives      1
3982           presumption      1
3983               ranging      1
3984              killings      1
3985             increases      1
3986              felonies      1
3987         fundamentally      1
3988                alters      1
3989            confirming      1
3990           summarizing      1
3991             effective      1
3992           alternative      1
